ZIP_CODE,Load Zone,Utility
14037,NYSEG in Zone A,New York State Electric & Gas Corporation
14039,NYSEG in Zone A,New York State Electric & Gas Corporation
14057,NYSEG in Zone A,New York State Electric & Gas Corporation
14067,NYSEG in Zone A,New York State Electric & Gas Corporation
14095,NYSEG in Zone A,New York State Electric & Gas Corporation
14127,NYSEG in Zone A,New York State Electric & Gas Corporation
12018,NYSEG in Zone F,New York State Electric & Gas Corporation
12106,NYSEG in Zone F,New York State Electric & Gas Corporation
12516,NYSEG in Zone F,New York State Electric & Gas Corporation
12172,NYSEG in Zone F,New York State Electric & Gas Corporation
12180,NYSEG in Zone F,New York State Electric & Gas Corporation
12184,NYSEG in Zone F,New York State Electric & Gas Corporation
12195,NYSEG in Zone F,New York State Electric & Gas Corporation
12198,NYSEG in Zone F,New York State Electric & Gas Corporation
12849,NYSEG in Zone F,New York State Electric & Gas Corporation
10501,NYSEG in Zone H,New York State Electric & Gas Corporation
13404,NGRID in Zone E,Niagara Mohawk Power Corporation
13406,NGRID in Zone E,Niagara Mohawk Power Corporation
13409,NGRID in Zone E,Niagara Mohawk Power Corporation
13431,NGRID in Zone E,Niagara Mohawk Power Corporation
13440,NGRID in Zone E,Niagara Mohawk Power Corporation
13441,NGRID in Zone E,Niagara Mohawk Power Corporation
13465,NGRID in Zone E,Niagara Mohawk Power Corporation
13490,NGRID in Zone E,Niagara Mohawk Power Corporation
13505,NGRID in Zone E,Niagara Mohawk Power Corporation
13602,NGRID in Zone E,Niagara Mohawk Power Corporation
13606,NGRID in Zone E,Niagara Mohawk Power Corporation
13607,NGRID in Zone E,Niagara Mohawk Power Corporation
13619,NGRID in Zone E,Niagara Mohawk Power Corporation
13648,NGRID in Zone E,Niagara Mohawk Power Corporation
13675,NGRID in Zone E,Niagara Mohawk Power Corporation
13682,NGRID in Zone E,Niagara Mohawk Power Corporation
13697,NGRID in Zone E,Niagara Mohawk Power Corporation
13750,NGRID in Zone E,Niagara Mohawk Power Corporation
12916,NGRID in Zone E,Niagara Mohawk Power Corporation
12927,NGRID in Zone E,Niagara Mohawk Power Corporation
12939,NGRID in Zone E,Niagara Mohawk Power Corporation
10507,ConEd in Zone H,"Consolidated Edison Company of New York, Inc."
10517,ConEd in Zone H,"Consolidated Edison Company of New York, Inc."
10545,ConEd in Zone H,"Consolidated Edison Company of New York, Inc."
10547,ConEd in Zone H,"Consolidated Edison Company of New York, Inc."
10549,ConEd in Zone H,"Consolidated Edison Company of New York, Inc."
10588,ConEd in Zone H,"Consolidated Edison Company of New York, Inc."
10598,ConEd in Zone H,"Consolidated Edison Company of New York, Inc."
10503,ConEd in Zone I,"Consolidated Edison Company of New York, Inc."
10530,ConEd in Zone I,"Consolidated Edison Company of New York, Inc."
10553,ConEd in Zone I,"Consolidated Edison Company of New York, Inc."
10595,ConEd in Zone I,"Consolidated Edison Company of New York, Inc."
10601,ConEd in Zone I,"Consolidated Edison Company of New York, Inc."
10607,ConEd in Zone I,"Consolidated Edison Company of New York, Inc."
10703,ConEd in Zone I,"Consolidated Edison Company of New York, Inc."
10706,ConEd in Zone I,"Consolidated Edison Company of New York, Inc."
10709,ConEd in Zone I,"Consolidated Edison Company of New York, Inc."
10197,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10270,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10273,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10285,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10307,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10311,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10461,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10463,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10467,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10499,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
11103,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
11201,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
11205,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
11216,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
11226,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
11234,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
11236,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
11247,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
11252,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
11357,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
11366,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
11379,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10006,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10009,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10020,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10022,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10027,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10028,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10033,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10041,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10072,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10075,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10116,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10125,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10131,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10159,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
11412,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
11499,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
11693,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
10917,ORU in Zone G,"Orange and Rockland Utilities, Inc."
10923,ORU in Zone G,"Orange and Rockland Utilities, Inc."
10941,ORU in Zone G,"Orange and Rockland Utilities, Inc."
10943,ORU in Zone G,"Orange and Rockland Utilities, Inc."
10960,ORU in Zone G,"Orange and Rockland Utilities, Inc."
10997,ORU in Zone G,"Orange and Rockland Utilities, Inc."
10913,ORU in Zone G,"Orange and Rockland Utilities, Inc."
12483,ORU in Zone G,"Orange and Rockland Utilities, Inc."
12566,ORU in Zone G,"Orange and Rockland Utilities, Inc."
12588,ORU in Zone G,"Orange and Rockland Utilities, Inc."
12737,ORU in Zone G,"Orange and Rockland Utilities, Inc."
12763,ORU in Zone G,"Orange and Rockland Utilities, Inc."
12769,ORU in Zone G,"Orange and Rockland Utilities, Inc."
12777,ORU in Zone G,"Orange and Rockland Utilities, Inc."
12785,ORU in Zone G,"Orange and Rockland Utilities, Inc."
12790,ORU in Zone G,"Orange and Rockland Utilities, Inc."
10915,CHGE in Zone G,Central Hudson Gas & Electric Corporation
10567,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12122,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12124,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12477,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12480,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12491,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12493,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12496,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12503,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12515,CHGE in Zone G,Central Hudson Gas & Electric Corporation
11742,LIPA in Zone K,Long Island Power Authority
10035,ConEd in Zone J,"Consolidated Edison Company of New York, Inc."
13743,NYSEG in All Zones,New York State Electric & Gas Corporation
13745,NYSEG in All Zones,New York State Electric & Gas Corporation
13027,NYSEG in All Zones,New York State Electric & Gas Corporation
13034,NYSEG in All Zones,New York State Electric & Gas Corporation
13056,NYSEG in All Zones,New York State Electric & Gas Corporation
13065,NYSEG in All Zones,New York State Electric & Gas Corporation
13108,NYSEG in All Zones,New York State Electric & Gas Corporation
13117,NYSEG in All Zones,New York State Electric & Gas Corporation
13118,NYSEG in All Zones,New York State Electric & Gas Corporation
13154,NYSEG in All Zones,New York State Electric & Gas Corporation
14433,NYSEG in All Zones,New York State Electric & Gas Corporation
14489,NYSEG in All Zones,New York State Electric & Gas Corporation
14801,NYSEG in All Zones,New York State Electric & Gas Corporation
14817,NYSEG in All Zones,New York State Electric & Gas Corporation
14824,NYSEG in All Zones,New York State Electric & Gas Corporation
14842,NYSEG in All Zones,New York State Electric & Gas Corporation
14843,NYSEG in All Zones,New York State Electric & Gas Corporation
14893,NYSEG in All Zones,New York State Electric & Gas Corporation
14901,NYSEG in All Zones,New York State Electric & Gas Corporation
14529,NYSEG in All Zones,New York State Electric & Gas Corporation
14547,NYSEG in All Zones,New York State Electric & Gas Corporation
14551,NYSEG in All Zones,New York State Electric & Gas Corporation
14588,NYSEG in All Zones,New York State Electric & Gas Corporation
13795,NYSEG in All Zones,New York State Electric & Gas Corporation
13812,NYSEG in All Zones,New York State Electric & Gas Corporation
13848,NYSEG in All Zones,New York State Electric & Gas Corporation
13851,NYSEG in All Zones,New York State Electric & Gas Corporation
13863,NYSEG in All Zones,New York State Electric & Gas Corporation
13905,NYSEG in All Zones,New York State Electric & Gas Corporation
10516,NYSEG in All Zones,New York State Electric & Gas Corporation
10597,NYSEG in All Zones,New York State Electric & Gas Corporation
12566,NYSEG in All Zones,New York State Electric & Gas Corporation
14138,NYSEG in All Zones,New York State Electric & Gas Corporation
14140,NYSEG in All Zones,New York State Electric & Gas Corporation
14168,NYSEG in All Zones,New York State Electric & Gas Corporation
14170,NYSEG in All Zones,New York State Electric & Gas Corporation
14225,NYSEG in All Zones,New York State Electric & Gas Corporation
14272,NYSEG in All Zones,New York State Electric & Gas Corporation
14530,NYSEG in All Zones,New York State Electric & Gas Corporation
14751,NYSEG in All Zones,New York State Electric & Gas Corporation
14024,NYSEG in All Zones,New York State Electric & Gas Corporation
14025,NYSEG in All Zones,New York State Electric & Gas Corporation
14038,NYSEG in All Zones,New York State Electric & Gas Corporation
14043,NYSEG in All Zones,New York State Electric & Gas Corporation
14062,NYSEG in All Zones,New York State Electric & Gas Corporation
12017,NYSEG in All Zones,New York State Electric & Gas Corporation
12062,NYSEG in All Zones,New York State Electric & Gas Corporation
12065,NYSEG in All Zones,New York State Electric & Gas Corporation
12517,NYSEG in All Zones,New York State Electric & Gas Corporation
12834,NYSEG in All Zones,New York State Electric & Gas Corporation
12849,NYSEG in All Zones,New York State Electric & Gas Corporation
12936,NYSEG in All Zones,New York State Electric & Gas Corporation
12996,NYSEG in All Zones,New York State Electric & Gas Corporation
12726,NYSEG in All Zones,New York State Electric & Gas Corporation
12743,NYSEG in All Zones,New York State Electric & Gas Corporation
12407,NYSEG in All Zones,New York State Electric & Gas Corporation
12442,NYSEG in All Zones,New York State Electric & Gas Corporation
12444,NYSEG in All Zones,New York State Electric & Gas Corporation
12457,NYSEG in All Zones,New York State Electric & Gas Corporation
12758,NYSEG in All Zones,New York State Electric & Gas Corporation
12775,NYSEG in All Zones,New York State Electric & Gas Corporation
12777,NYSEG in All Zones,New York State Electric & Gas Corporation
12786,NYSEG in All Zones,New York State Electric & Gas Corporation
13407,NYSEG in All Zones,New York State Electric & Gas Corporation
13418,NYSEG in All Zones,New York State Electric & Gas Corporation
13460,NYSEG in All Zones,New York State Electric & Gas Corporation
13468,NYSEG in All Zones,New York State Electric & Gas Corporation
13484,NYSEG in All Zones,New York State Electric & Gas Corporation
13485,NYSEG in All Zones,New York State Electric & Gas Corporation
13730,NYSEG in All Zones,New York State Electric & Gas Corporation
13733,NYSEG in All Zones,New York State Electric & Gas Corporation
13747,NYSEG in All Zones,New York State Electric & Gas Corporation
13315,NYSEG in All Zones,New York State Electric & Gas Corporation
13756,NYSEG in All Zones,New York State Electric & Gas Corporation
13780,NYSEG in All Zones,New York State Electric & Gas Corporation
13849,NYSEG in All Zones,New York State Electric & Gas Corporation
13859,NYSEG in All Zones,New York State Electric & Gas Corporation
12108,NYSEG in All Zones,New York State Electric & Gas Corporation
12847,NYSEG in All Zones,New York State Electric & Gas Corporation
12879,NYSEG in All Zones,New York State Electric & Gas Corporation
12915,NYSEG in All Zones,New York State Electric & Gas Corporation
12919,NYSEG in All Zones,New York State Electric & Gas Corporation
12924,NYSEG in All Zones,New York State Electric & Gas Corporation
12929,NYSEG in All Zones,New York State Electric & Gas Corporation
10505,NYSEG in All Zones,New York State Electric & Gas Corporation
13339,NGRID in All Zones,Niagara Mohawk Power Corporation
13027,NGRID in All Zones,Niagara Mohawk Power Corporation
13041,NGRID in All Zones,Niagara Mohawk Power Corporation
13051,NGRID in All Zones,Niagara Mohawk Power Corporation
13060,NGRID in All Zones,Niagara Mohawk Power Corporation
13077,NGRID in All Zones,Niagara Mohawk Power Corporation
13111,NGRID in All Zones,Niagara Mohawk Power Corporation
13112,NGRID in All Zones,Niagara Mohawk Power Corporation
13116,NGRID in All Zones,Niagara Mohawk Power Corporation
13121,NGRID in All Zones,Niagara Mohawk Power Corporation
13144,NGRID in All Zones,Niagara Mohawk Power Corporation
13153,NGRID in All Zones,Niagara Mohawk Power Corporation
13209,NGRID in All Zones,Niagara Mohawk Power Corporation
13244,NGRID in All Zones,Niagara Mohawk Power Corporation
13252,NGRID in All Zones,Niagara Mohawk Power Corporation
13290,NGRID in All Zones,Niagara Mohawk Power Corporation
13054,NGRID in All Zones,Niagara Mohawk Power Corporation
13310,NGRID in All Zones,Niagara Mohawk Power Corporation
13321,NGRID in All Zones,Niagara Mohawk Power Corporation
13322,NGRID in All Zones,Niagara Mohawk Power Corporation
13325,NGRID in All Zones,Niagara Mohawk Power Corporation
13341,NGRID in All Zones,Niagara Mohawk Power Corporation
13343,NGRID in All Zones,Niagara Mohawk Power Corporation
13350,NGRID in All Zones,Niagara Mohawk Power Corporation
13365,NGRID in All Zones,Niagara Mohawk Power Corporation
13409,NGRID in All Zones,Niagara Mohawk Power Corporation
13421,NGRID in All Zones,Niagara Mohawk Power Corporation
13441,NGRID in All Zones,Niagara Mohawk Power Corporation
13478,NGRID in All Zones,Niagara Mohawk Power Corporation
13494,NGRID in All Zones,Niagara Mohawk Power Corporation
13613,NGRID in All Zones,Niagara Mohawk Power Corporation
