,GEOID,NAME,variable,estimate,moe,geoid_int,sf_tag,area,coverage,dac_coverage,pre_screened_coverage
1060,12430,ZCTA5 12430,S1901_C01_012,52971.0,2565.0,12430,0,102763796.45637791,0.9813428436177148,,
1061,14560,ZCTA5 14560,S1901_C01_012,58750.0,6305.0,14560,0,103240344.0303852,0.40071269910924256,,
1062,14561,ZCTA5 14561,S1901_C01_012,65000.0,8927.0,14561,0,134104840.05025917,1.0000000000000002,,
1063,14871,ZCTA5 14871,S1901_C01_012,63790.0,8586.0,14871,0,149194095.5174333,0.9987006063393953,,
1064,14874,ZCTA5 14874,S1901_C01_012,41827.0,19391.0,14874,0,5996691.43901116,1.0000000000000002,,
1065,12533,ZCTA5 12533,S1901_C01_012,102848.0,7205.0,12533,0,127682807.73485059,0.19098945898243883,0.2085934352996524,
1066,11768,ZCTA5 11768,S1901_C01_012,126841.0,12138.0,11768,0,40957815.3592113,,,
1067,11769,ZCTA5 11769,S1901_C01_012,95987.0,8633.0,11769,0,12500650.487982824,,,
1068,14882,ZCTA5 14882,S1901_C01_012,78358.0,16385.0,14882,0,86159282.69002981,0.9999999999999992,,
1069,14889,ZCTA5 14889,S1901_C01_012,59010.0,5316.0,14889,0,116492461.10279192,1.0000000000000007,,
1070,14482,ZCTA5 14482,S1901_C01_012,63162.0,9606.0,14482,0,151604798.42800495,,,
1071,12023,ZCTA5 12023,S1901_C01_012,72411.0,11030.0,12023,0,149722131.3196159,,,
1072,11776,ZCTA5 11776,S1901_C01_012,100350.0,8196.0,11776,0,17895081.15056489,,,
1073,14414,ZCTA5 14414,S1901_C01_012,57604.0,8856.0,14414,0,101768468.58554435,,,
1074,14415,ZCTA5 14415,S1901_C01_012,,,14415,0,3775329.9254531423,1.0000000000000002,0.3294424391920471,
1075,14418,ZCTA5 14418,S1901_C01_012,58355.0,17823.0,14418,0,96841873.8582407,0.9999999999999993,,
1076,12431,ZCTA5 12431,S1901_C01_012,51250.0,21167.0,12431,0,39980376.93130124,,,
1077,14877,ZCTA5 14877,S1901_C01_012,58438.0,13541.0,14877,0,109707237.91215885,0.9976667361922489,,
1078,12428,ZCTA5 12428,S1901_C01_012,46571.0,5249.0,12428,0,141082287.75625548,6.324558841037847e-08,,
1079,12429,ZCTA5 12429,S1901_C01_012,,,12429,0,5456726.173338773,,,
1080,13744,ZCTA5 13744,S1901_C01_012,60909.0,17138.0,13744,0,29924453.017782137,1.0000000000000002,,
1081,13752,ZCTA5 13752,S1901_C01_012,54583.0,16899.0,13752,0,129117557.2322221,0.9999999999999999,,
1082,13754,ZCTA5 13754,S1901_C01_012,40417.0,4459.0,13754,0,209569575.30870962,0.9997543297966398,,
1083,14864,ZCTA5 14864,S1901_C01_012,58750.0,41970.0,14864,0,32311018.975573655,0.9999999999999999,,
1084,13746,ZCTA5 13746,S1901_C01_012,61350.0,9733.0,13746,0,72950082.36259776,1.0000000000000004,,
1085,11757,ZCTA5 11757,S1901_C01_012,87225.0,7058.0,11757,0,18375979.76513064,,,
1086,14001,ZCTA5 14001,S1901_C01_012,60615.0,5543.0,14001,0,170814703.87144855,0.030398220249283046,,
1087,11703,ZCTA5 11703,S1901_C01_012,99189.0,6997.0,11703,0,8176818.016298666,,,
1088,11706,ZCTA5 11706,S1901_C01_012,86808.0,5503.0,11706,0,47207250.801139235,,,
1089,10169,ZCTA5 10169,S1901_C01_012,,,10169,0,9913.748160179422,,,
1090,11705,ZCTA5 11705,S1901_C01_012,108664.0,18028.0,11705,0,9398358.923610603,,,
1091,13830,ZCTA5 13830,S1901_C01_012,46250.0,6859.0,13830,0,287696464.8317764,0.9999999999999998,,
1092,11749,ZCTA5 11749,S1901_C01_012,95379.0,7089.0,11749,0,5642388.593658838,,,
1093,14020,ZCTA5 14020,S1901_C01_012,52825.0,2962.0,14020,0,179869030.48067266,,,
1094,14032,ZCTA5 14032,S1901_C01_012,121111.0,15687.0,14032,0,60025448.394897856,0.9868196823846037,,
1095,14034,ZCTA5 14034,S1901_C01_012,61292.0,10056.0,14034,0,66439406.213974416,0.01906551318185574,,
1096,12465,ZCTA5 12465,S1901_C01_012,56500.0,15716.0,12465,0,7490992.196527789,1.0000000000000004,,
1097,14024,ZCTA5 14024,S1901_C01_012,63158.0,4362.0,14024,0,164373612.94199422,2.0635836937311242e-05,,
1098,14028,ZCTA5 14028,S1901_C01_012,75667.0,35653.0,14028,0,35096655.33875513,,,
1099,14033,ZCTA5 14033,S1901_C01_012,85278.0,14025.0,14033,0,44788057.961234614,0.9999999999999997,,
1100,11552,ZCTA5 11552,S1901_C01_012,117069.0,8229.0,11552,0,9572703.206637831,,,
1101,11553,ZCTA5 11553,S1901_C01_012,73424.0,6723.0,11553,0,9077214.344695391,,,
1102,14042,ZCTA5 14042,S1901_C01_012,49632.0,7377.0,14042,0,118654034.6805721,,,
1103,14043,ZCTA5 14043,S1901_C01_012,59520.0,3710.0,14043,0,22493442.831340726,0.9999999999999997,,
1104,14047,ZCTA5 14047,S1901_C01_012,67447.0,7466.0,14047,0,34012961.07695306,,,
1105,14048,ZCTA5 14048,S1901_C01_012,37588.0,4090.0,14048,0,60775001.88095517,,,
1106,12496,ZCTA5 12496,S1901_C01_012,63365.0,19045.0,12496,0,122227443.83827882,0.9987814731533556,,
1107,11563,ZCTA5 11563,S1901_C01_012,97169.0,9342.0,11563,0,6210303.613606144,,,
1108,13835,ZCTA5 13835,S1901_C01_012,51053.0,6422.0,13835,0,109258349.0900284,1.0000000000000004,,
1109,11557,ZCTA5 11557,S1901_C01_012,126287.0,5954.0,11557,0,5585864.0947670145,,,
1110,11559,ZCTA5 11559,S1901_C01_012,108750.0,28957.0,11559,0,13237214.358717,,,
1111,13827,ZCTA5 13827,S1901_C01_012,56359.0,7667.0,13827,0,238827576.76962897,1.0000000000000004,0.030091448303324827,
1112,12538,ZCTA5 12538,S1901_C01_012,74323.0,4814.0,12538,0,68689335.39074859,,,
1113,12540,ZCTA5 12540,S1901_C01_012,115821.0,7056.0,12540,0,88855917.58154649,0.09012281611942323,5.530329959862386e-07,
1114,11568,ZCTA5 11568,S1901_C01_012,192266.0,66899.0,11568,0,23118325.82777099,,,
1115,11576,ZCTA5 11576,S1901_C01_012,162715.0,10167.0,11576,0,12405497.296267653,,,
1116,11579,ZCTA5 11579,S1901_C01_012,121354.0,10764.0,11579,0,2957175.051627858,,,
1117,11580,ZCTA5 11580,S1901_C01_012,109470.0,7988.0,11580,0,10125971.75956881,,,
1118,12449,ZCTA5 12449,S1901_C01_012,52826.0,7397.0,12449,0,9817229.42474543,,,
1119,14892,ZCTA5 14892,S1901_C01_012,44647.0,8739.0,14892,0,112327951.93685602,0.5955557617650693,0.037369894321689134,
1120,13687,ZCTA5 13687,S1901_C01_012,49609.0,18198.0,13687,0,372521174.55569375,,,
1121,14905,ZCTA5 14905,S1901_C01_012,56219.0,6400.0,14905,0,11236150.874570671,0.9999999999999997,0.01791765199965603,0.017593095435837418
1122,12528,ZCTA5 12528,S1901_C01_012,70451.0,7106.0,12528,0,108198420.14427932,,,
1123,12545,ZCTA5 12545,S1901_C01_012,88715.0,11368.0,12545,0,142184961.63157853,0.013280340944315345,,
1124,13783,ZCTA5 13783,S1901_C01_012,41458.0,10414.0,13783,0,308719640.6292304,0.9989352342182095,,
1125,13801,ZCTA5 13801,S1901_C01_012,35592.0,5835.0,13801,0,178634748.54014438,1.0000000000000013,,
1126,12451,ZCTA5 12451,S1901_C01_012,59725.0,9248.0,12451,0,30690973.931000322,,,
1127,14894,ZCTA5 14894,S1901_C01_012,56364.0,9876.0,14894,0,29146249.81694805,0.9989295826182666,,
1128,13794,ZCTA5 13794,S1901_C01_012,43125.0,21406.0,13794,0,1864584.9240318234,1.0000000000000002,,
1129,12458,ZCTA5 12458,S1901_C01_012,44539.0,6723.0,12458,0,83827026.47074074,,,
1130,12459,ZCTA5 12459,S1901_C01_012,42583.0,17333.0,12459,0,19651499.57029489,1.0000000000000002,,
1131,12460,ZCTA5 12460,S1901_C01_012,26850.0,4458.0,12460,0,5366393.50318173,,,
1132,11697,ZCTA5 11697,S1901_C01_012,103580.0,12063.0,11697,0,6547390.874460778,,,
1133,11701,ZCTA5 11701,S1901_C01_012,82983.0,12050.0,11701,0,13771340.727627994,,,
1134,13690,ZCTA5 13690,S1901_C01_012,41429.0,5239.0,13690,0,135612521.12970716,,,
1135,13691,ZCTA5 13691,S1901_C01_012,59313.0,10492.0,13691,0,195306541.88678256,,,
1136,13696,ZCTA5 13696,S1901_C01_012,,,13696,0,4796731.777847695,,,
1137,12463,ZCTA5 12463,S1901_C01_012,77542.0,24145.0,12463,0,28090306.221665934,,,
1138,12464,ZCTA5 12464,S1901_C01_012,40145.0,9453.0,12464,0,114174325.20588866,0.9978025318373311,,
1139,12734,ZCTA5 12734,S1901_C01_012,56313.0,14457.0,12734,0,35713556.605394736,1.0000000000000002,0.8953133116019855,
1140,12736,ZCTA5 12736,S1901_C01_012,35714.0,34200.0,12736,0,15753066.907360977,1.0000000000000004,,
1141,12577,ZCTA5 12577,S1901_C01_012,133864.0,24677.0,12577,1,15575648.450539485,,,
1142,12134,ZCTA5 12134,S1901_C01_012,57153.0,6331.0,12134,0,505103194.1491078,,,
1143,12581,ZCTA5 12581,S1901_C01_012,75139.0,18900.0,12581,0,105619899.73738772,,,
1144,12156,ZCTA5 12156,S1901_C01_012,89833.0,58641.0,12156,0,38813206.04338427,,,
1145,12158,ZCTA5 12158,S1901_C01_012,84180.0,10977.0,12158,0,81528603.88241127,,,
1146,12210,ZCTA5 12210,S1901_C01_012,45922.0,6851.0,12210,0,2334849.301885558,,,
1147,12769,ZCTA5 12769,S1901_C01_012,,,12769,1,12780019.616747843,,,
1148,12770,ZCTA5 12770,S1901_C01_012,,,12770,1,12371758.557561131,,,
1149,12775,ZCTA5 12775,S1901_C01_012,100714.0,11458.0,12775,0,29902443.85518021,0.9993428492788149,,
1150,12777,ZCTA5 12777,S1901_C01_012,84500.0,16297.0,12777,0,140086877.7293306,0.0001010385177516999,,
1151,10167,ZCTA5 10167,S1901_C01_012,,,10167,0,8480.01667858026,,,
1152,12720,ZCTA5 12720,S1901_C01_012,,,12720,0,34560807.512711436,0.9999999999999997,,
1153,12724,ZCTA5 12724,S1901_C01_012,,,12724,0,19553342.901316095,1.0000000000000004,,
1154,12470,ZCTA5 12470,S1901_C01_012,61420.0,16426.0,12470,0,25528194.78029871,0.009833650717171169,,
1155,12474,ZCTA5 12474,S1901_C01_012,49464.0,9776.0,12474,0,114310447.35545212,0.9999999999999994,,
1156,12785,ZCTA5 12785,S1901_C01_012,84728.0,16719.0,12785,1,45466043.7432718,0.00012766403425505576,,
1157,12803,ZCTA5 12803,S1901_C01_012,61643.0,4322.0,12803,0,16588488.103396052,,,
1158,12812,ZCTA5 12812,S1901_C01_012,70750.0,17059.0,12812,0,172169769.2889084,0.9959684078317146,,
1159,12821,ZCTA5 12821,S1901_C01_012,82802.0,25429.0,12821,0,14476941.613147806,0.0007359982031224796,,
1160,12823,ZCTA5 12823,S1901_C01_012,,,12823,0,11207524.599385371,0.33064285261604504,,
1161,14826,ZCTA5 14826,S1901_C01_012,50455.0,9376.0,14826,0,157907215.71707705,1.0000000000000009,,
1162,12859,ZCTA5 12859,S1901_C01_012,71354.0,27952.0,12859,0,57060706.190702945,,,
1163,12086,ZCTA5 12086,S1901_C01_012,59091.0,6172.0,12086,0,15840439.198018437,,,
1164,12087,ZCTA5 12087,S1901_C01_012,74167.0,24741.0,12087,0,51504462.90051496,,,
1165,12090,ZCTA5 12090,S1901_C01_012,52804.0,7363.0,12090,0,147252386.83988586,,,
1166,12208,ZCTA5 12208,S1901_C01_012,62758.0,5042.0,12208,0,10874595.387958642,,,
1167,12209,ZCTA5 12209,S1901_C01_012,52636.0,8095.0,12209,0,5538964.244398582,,,
1168,12405,ZCTA5 12405,S1901_C01_012,54750.0,44780.0,12405,0,18538158.15541795,0.0030685819114612536,,
1169,12409,ZCTA5 12409,S1901_C01_012,90643.0,23628.0,12409,0,37484748.473185256,,,
1170,14777,ZCTA5 14777,S1901_C01_012,45662.0,7378.0,14777,0,39537851.59590437,,,
1171,12180,ZCTA5 12180,S1901_C01_012,53007.0,2835.0,12180,0,144669074.95926756,0.008751089737220373,,
1172,12413,ZCTA5 12413,S1901_C01_012,45159.0,15739.0,12413,0,42483068.663693145,,,
1173,14782,ZCTA5 14782,S1901_C01_012,46641.0,4994.0,14782,0,142160253.5167755,0.013292780491970994,,
1174,14783,ZCTA5 14783,S1901_C01_012,34205.0,11607.0,14783,0,81045341.58120689,,,
1175,12185,ZCTA5 12185,S1901_C01_012,67917.0,35660.0,12185,0,63517701.368806794,,,
1176,12131,ZCTA5 12131,S1901_C01_012,58750.0,28516.0,12131,0,19340859.04988184,0.0015470575014845528,,
1177,12548,ZCTA5 12548,S1901_C01_012,56369.0,19425.0,12548,0,15760813.357431553,,,
1178,14784,ZCTA5 14784,S1901_C01_012,52639.0,20793.0,14784,0,75641056.49374723,,,
1179,12741,ZCTA5 12741,S1901_C01_012,59375.0,43814.0,12741,0,21675170.38603607,0.9988611247062418,,
1180,12743,ZCTA5 12743,S1901_C01_012,60962.0,15903.0,12743,0,22776732.818043407,0.9724092655851895,,
1181,12746,ZCTA5 12746,S1901_C01_012,81563.0,24201.0,12746,1,37546594.49054484,,,
1182,12749,ZCTA5 12749,S1901_C01_012,55563.0,42239.0,12749,0,7665814.2817646265,1.0000000000000002,0.9994986663934728,
1183,14736,ZCTA5 14736,S1901_C01_012,54583.0,24126.0,14736,0,13539215.50841304,,,
1184,14738,ZCTA5 14738,S1901_C01_012,53400.0,17429.0,14738,0,170913344.27205178,,,
1185,10474,ZCTA5 10474,S1901_C01_012,25493.0,5640.0,10474,0,3926898.4287003535,,,
1186,11795,ZCTA5 11795,S1901_C01_012,115506.0,6075.0,11795,0,15827334.696139943,,,
1187,12564,ZCTA5 12564,S1901_C01_012,89688.0,12927.0,12564,0,106644891.5565225,0.9961242769667121,0.11550931567532127,
1188,12565,ZCTA5 12565,S1901_C01_012,39914.0,7925.0,12565,0,3830974.530048355,0.9999999999999999,,
1189,12762,ZCTA5 12762,S1901_C01_012,39265.0,17307.0,12762,0,17652903.543935236,0.9999998913058088,0.5909792312051585,
1190,11797,ZCTA5 11797,S1901_C01_012,169099.0,19266.0,11797,0,13312149.047585122,,,
1191,12766,ZCTA5 12766,S1901_C01_012,61786.0,15935.0,12766,0,20844522.664926574,0.9999999999999998,,
1192,12843,ZCTA5 12843,S1901_C01_012,32813.0,7367.0,12843,0,152948157.41379678,,,
1193,12846,ZCTA5 12846,S1901_C01_012,55694.0,6908.0,12846,0,153391254.77230015,,,
1194,11782,ZCTA5 11782,S1901_C01_012,111581.0,8780.0,11782,0,14566070.350511903,,,
1195,11783,ZCTA5 11783,S1901_C01_012,128015.0,8212.0,11783,0,9238837.36661885,,,
1196,11786,ZCTA5 11786,S1901_C01_012,127092.0,13659.0,11786,0,14932182.552349318,,,
1197,11787,ZCTA5 11787,S1901_C01_012,125369.0,6347.0,11787,0,40605820.27688612,,,
1198,11939,ZCTA5 11939,S1901_C01_012,80694.0,15461.0,11939,0,6671456.215574677,,,
1199,11940,ZCTA5 11940,S1901_C01_012,102397.0,7155.0,11940,0,14694069.110697256,,,
1200,12833,ZCTA5 12833,S1901_C01_012,81350.0,15401.0,12833,0,91538552.6399665,,,
1201,12837,ZCTA5 12837,S1901_C01_012,59167.0,34539.0,12837,0,38834816.17210424,0.3819855992748303,,
1202,11941,ZCTA5 11941,S1901_C01_012,109545.0,18556.0,11941,0,6648242.610464654,,,
1203,14569,ZCTA5 14569,S1901_C01_012,57585.0,9376.0,14569,0,198325062.91431612,0.594308728282944,,
1204,11951,ZCTA5 11951,S1901_C01_012,66057.0,5302.0,11951,0,20234918.63595283,,,
1205,14534,ZCTA5 14534,S1901_C01_012,116043.0,4801.0,14534,0,84398200.9587947,,,
1206,14521,ZCTA5 14521,S1901_C01_012,49420.0,5286.0,14521,0,97799283.74044406,1.0000000000000002,,
1207,14522,ZCTA5 14522,S1901_C01_012,53259.0,4664.0,14522,0,121242986.06045893,0.7408871892108335,0.12701533738446993,
1208,11961,ZCTA5 11961,S1901_C01_012,65600.0,5453.0,11961,0,33542103.504802853,,,
1209,14572,ZCTA5 14572,S1901_C01_012,50950.0,9149.0,14572,0,194164629.47628766,0.9999061883171393,,
1210,14468,ZCTA5 14468,S1901_C01_012,70090.0,3369.0,14468,0,138999086.2538082,,,
1211,12032,ZCTA5 12032,S1901_C01_012,48750.0,15308.0,12032,0,241138631.34891096,,,
1212,14526,ZCTA5 14526,S1901_C01_012,78250.0,7168.0,14526,0,43443480.07076174,,,
1213,14532,ZCTA5 14532,S1901_C01_012,64583.0,8040.0,14532,0,105894097.38630694,1.0000000000000002,,
1214,14225,ZCTA5 14225,S1901_C01_012,49516.0,3166.0,14225,0,30757901.23379336,0.6998163077402185,0.26637275446871755,0.0003027831761728344
1215,14226,ZCTA5 14226,S1901_C01_012,69746.0,3889.0,14226,0,17911555.903123125,,,
1216,14227,ZCTA5 14227,S1901_C01_012,54525.0,2505.0,14227,0,22294078.559249654,0.9999999999999998,0.20150297152016983,
1217,14544,ZCTA5 14544,S1901_C01_012,56441.0,3849.0,14544,0,73135630.76307075,1.0000000000000007,,
1218,12025,ZCTA5 12025,S1901_C01_012,63981.0,8637.0,12025,0,94826405.74813715,,,
1219,12031,ZCTA5 12031,S1901_C01_012,,,12031,0,8423126.418087047,,,
1220,14718,ZCTA5 14718,S1901_C01_012,54375.0,10291.0,14718,0,86364980.9264716,,,
1221,14472,ZCTA5 14472,S1901_C01_012,88262.0,9030.0,14472,0,113811581.55109647,,,
1222,14476,ZCTA5 14476,S1901_C01_012,54803.0,6064.0,14476,0,64237295.18812076,,,
1223,14589,ZCTA5 14589,S1901_C01_012,60945.0,8375.0,14589,0,113390248.41659947,,,
1224,14591,ZCTA5 14591,S1901_C01_012,59722.0,9432.0,14591,0,104502620.07556431,0.6850081803532153,,
1225,14425,ZCTA5 14425,S1901_C01_012,68330.0,5828.0,14425,0,48263223.85259184,4.375415936874437e-05,,
1226,14480,ZCTA5 14480,S1901_C01_012,45678.0,7869.0,14480,0,3394341.7361134617,,,
1227,14432,ZCTA5 14432,S1901_C01_012,59550.0,8471.0,14432,0,99951728.1092035,0.902209088771388,0.38872748590626593,
1228,14471,ZCTA5 14471,S1901_C01_012,62114.0,7906.0,14471,0,70052895.30051668,0.01014806125734155,,
1229,12033,ZCTA5 12033,S1901_C01_012,77340.0,6447.0,12033,0,71537893.17929329,,,
1230,12035,ZCTA5 12035,S1901_C01_012,37692.0,24489.0,12035,0,16399997.61411259,,,
1231,14731,ZCTA5 14731,S1901_C01_012,64000.0,19502.0,14731,0,118552340.4429657,,,
1232,14733,ZCTA5 14733,S1901_C01_012,43839.0,4518.0,14733,0,72192638.14603631,0.08579968208451519,3.7251505926731878e-06,
1233,12862,ZCTA5 12862,S1901_C01_012,,,12862,0,6552848.203692236,,,
1234,14507,ZCTA5 14507,S1901_C01_012,60125.0,11582.0,14507,0,84736442.74803239,0.9999999999999994,,
1235,14511,ZCTA5 14511,S1901_C01_012,53854.0,26531.0,14511,0,6072751.036532278,,,
1236,14433,ZCTA5 14433,S1901_C01_012,54542.0,4907.0,14433,0,171949298.44561455,0.7812678988409942,0.9266160663304952,
1237,14512,ZCTA5 14512,S1901_C01_012,57337.0,3607.0,14512,0,265803744.02733165,0.7115619844666267,,
1238,14723,ZCTA5 14723,S1901_C01_012,58958.0,12473.0,14723,0,111933614.42604212,0.8124840660400635,,
1239,14728,ZCTA5 14728,S1901_C01_012,52232.0,10161.0,14728,0,69432329.18909942,,,
1240,14477,ZCTA5 14477,S1901_C01_012,64688.0,9240.0,14477,0,67972559.06183118,,,
1241,14478,ZCTA5 14478,S1901_C01_012,92981.0,12038.0,14478,0,30228074.50036339,1.0000000000000009,,
1242,14454,ZCTA5 14454,S1901_C01_012,45316.0,5535.0,14454,0,130920249.30900553,0.0004179661369881193,,
1243,12745,ZCTA5 12745,S1901_C01_012,37875.0,37638.0,12745,0,4167023.7096316544,1.0000000000000002,,
1244,12572,ZCTA5 12572,S1901_C01_012,72243.0,5881.0,12572,0,133293440.6948047,,,
1245,13167,ZCTA5 13167,S1901_C01_012,53894.0,11698.0,13167,0,88562967.83261453,,,
1246,13203,ZCTA5 13203,S1901_C01_012,35359.0,3291.0,13203,0,4410052.907894561,,,
1247,12842,ZCTA5 12842,S1901_C01_012,55700.0,14408.0,12842,0,516208407.2345561,0.17374326348560168,,
1248,12850,ZCTA5 12850,S1901_C01_012,86429.0,10430.0,12850,0,123257565.41420749,,,
1249,12563,ZCTA5 12563,S1901_C01_012,91729.0,13628.0,12563,0,60561860.47001889,0.9968416964151204,,
1250,13152,ZCTA5 13152,S1901_C01_012,92691.0,8542.0,13152,0,167437116.09175384,0.28852869958001737,1.0734359199441385e-05,
1251,13206,ZCTA5 13206,S1901_C01_012,41403.0,5166.0,13206,0,10245768.482706945,,,
1252,13207,ZCTA5 13207,S1901_C01_012,50336.0,3605.0,13207,0,8120292.026132889,,,
1253,12922,ZCTA5 12922,S1901_C01_012,,,12922,0,117070197.8742174,,,
1254,12926,ZCTA5 12926,S1901_C01_012,50729.0,8667.0,12926,0,124978867.91972795,0.5627984896214736,0.39908859399238716,
1255,13301,ZCTA5 13301,S1901_C01_012,88125.0,43828.0,13301,0,6780235.134802535,,,
1256,13136,ZCTA5 13136,S1901_C01_012,45972.0,5534.0,13136,0,48260574.747585565,0.7700734692556803,,
1257,13138,ZCTA5 13138,S1901_C01_012,,,13138,0,93466.13882550223,,,
1258,13302,ZCTA5 13302,S1901_C01_012,48625.0,5274.0,13302,0,118559459.24385653,,,
1259,13215,ZCTA5 13215,S1901_C01_012,87489.0,6984.0,13215,0,87861571.296982,3.9719771326694644e-05,,
1260,13303,ZCTA5 13303,S1901_C01_012,69886.0,13217.0,13303,0,91599629.29068337,,,
1261,13305,ZCTA5 13305,S1901_C01_012,48828.0,23652.0,13305,0,2477435.7352399975,,,
1262,13310,ZCTA5 13310,S1901_C01_012,46328.0,21194.0,13310,0,19819606.31097088,0.9999999997610424,,
1263,13219,ZCTA5 13219,S1901_C01_012,62119.0,5848.0,13219,0,12867930.588961255,,,
1264,13162,ZCTA5 13162,S1901_C01_012,,,13162,0,4582667.854149064,,,
1265,13142,ZCTA5 13142,S1901_C01_012,47198.0,6776.0,13142,0,186016249.87042546,,,
1266,13143,ZCTA5 13143,S1901_C01_012,54050.0,8334.0,13143,0,113415265.41956158,,,
1267,13146,ZCTA5 13146,S1901_C01_012,52135.0,4364.0,13146,0,141660051.04530972,0.24492534173274122,0.9037534239828423,
1268,13313,ZCTA5 13313,S1901_C01_012,37188.0,13790.0,13313,0,5812085.316956694,1.0000000000000004,,
1269,13317,ZCTA5 13317,S1901_C01_012,51272.0,7184.0,13317,0,120802855.95672059,,,
1270,13318,ZCTA5 13318,S1901_C01_012,69091.0,12775.0,13318,0,65685081.279489905,0.7690431904247885,,
1271,13164,ZCTA5 13164,S1901_C01_012,92446.0,19168.0,13164,0,27771152.93524483,0.5837008692209705,8.39545267022812e-06,
1272,12153,ZCTA5 12153,S1901_C01_012,98750.0,37231.0,12153,0,46958505.80267459,0.9993213010641587,,
1273,13156,ZCTA5 13156,S1901_C01_012,58056.0,7411.0,13156,0,78750097.77446985,,,
1274,12151,ZCTA5 12151,S1901_C01_012,93295.0,11225.0,12151,0,7028204.643486777,0.7220408721566949,,
1275,14820,ZCTA5 14820,S1901_C01_012,47857.0,10229.0,14820,0,79548015.60014224,1.0000000000000009,1.6337398287132622e-24,
1276,12167,ZCTA5 12167,S1901_C01_012,44839.0,5930.0,12167,0,118901976.26962201,0.9432108948100291,,
1277,13114,ZCTA5 13114,S1901_C01_012,60996.0,6318.0,13114,0,162886171.0414485,,,
1278,13115,ZCTA5 13115,S1901_C01_012,42875.0,6797.0,13115,0,1210040.04896371,,,
1279,12477,ZCTA5 12477,S1901_C01_012,60279.0,3466.0,12477,0,171591565.04829404,,,
1280,12168,ZCTA5 12168,S1901_C01_012,68510.0,10530.0,12168,0,90546809.60404135,0.9999263246403679,,
1281,14846,ZCTA5 14846,S1901_C01_012,48977.0,6271.0,14846,0,88939866.56993572,0.00308250198290458,,
1282,13122,ZCTA5 13122,S1901_C01_012,75250.0,31596.0,13122,0,48470608.94476367,,,
1283,13158,ZCTA5 13158,S1901_C01_012,56786.0,8175.0,13158,0,184634595.1263947,1.6698908528222064e-05,,
1284,14813,ZCTA5 14813,S1901_C01_012,39680.0,8270.0,14813,0,157673042.38563567,0.26869505270185023,0.4488946427669707,
1285,14815,ZCTA5 14815,S1901_C01_012,47440.0,7143.0,14815,0,48211888.865208484,0.9999999999999993,,
1286,14816,ZCTA5 14816,S1901_C01_012,74000.0,43363.0,14816,0,10026566.864947729,1.0000000000000004,,
1287,12302,ZCTA5 12302,S1901_C01_012,73940.0,3667.0,12302,0,112644588.57322279,,,
1288,14843,ZCTA5 14843,S1901_C01_012,45000.0,3999.0,14843,0,260914626.73525316,0.9999999999999991,,
1289,14803,ZCTA5 14803,S1901_C01_012,42321.0,10775.0,14803,0,64737667.861713216,1.0000000000000002,,
1290,14804,ZCTA5 14804,S1901_C01_012,59605.0,4685.0,14804,0,144710799.5828256,0.9954489274340519,,
1291,14805,ZCTA5 14805,S1901_C01_012,48068.0,10738.0,14805,0,73149165.1586543,0.9999999999999998,,
1292,12304,ZCTA5 12304,S1901_C01_012,49464.0,4252.0,12304,0,17728690.81999725,,,
1293,14821,ZCTA5 14821,S1901_C01_012,55833.0,9259.0,14821,0,140645335.90086848,1.0000000000000004,0.056502727760155275,
1294,14822,ZCTA5 14822,S1901_C01_012,48625.0,5235.0,14822,0,128414005.07686779,1.0,,
1295,12078,ZCTA5 12078,S1901_C01_012,43135.0,3047.0,12078,0,290272306.02805674,,,
1296,12404,ZCTA5 12404,S1901_C01_012,62422.0,33340.0,12404,0,92850246.78335294,,,
1297,12305,ZCTA5 12305,S1901_C01_012,31982.0,7307.0,12305,0,4118698.2184067075,,,
1298,14807,ZCTA5 14807,S1901_C01_012,53992.0,5443.0,14807,0,175454103.55185348,1.0000000000000002,,
1299,12309,ZCTA5 12309,S1901_C01_012,107823.0,3104.0,12309,0,45188683.76966638,,,
1300,14823,ZCTA5 14823,S1901_C01_012,51336.0,4751.0,14823,0,200781512.37136027,1.0000000000000002,,
1301,14825,ZCTA5 14825,S1901_C01_012,75806.0,9357.0,14825,0,43566535.89191661,1.0000000000000004,,
1302,12186,ZCTA5 12186,S1901_C01_012,102052.0,7397.0,12186,0,82760132.8957794,,,
1303,14895,ZCTA5 14895,S1901_C01_012,45839.0,4026.0,14895,0,294411694.9212971,,,
1304,14898,ZCTA5 14898,S1901_C01_012,48750.0,6725.0,14898,0,151191584.8310396,0.9987031252456302,,
1305,12205,ZCTA5 12205,S1901_C01_012,69411.0,5727.0,12205,0,41062897.52927857,,,
1306,14760,ZCTA5 14760,S1901_C01_012,45326.0,3731.0,14760,0,166307988.70974582,,,
1307,12094,ZCTA5 12094,S1901_C01_012,83432.0,13990.0,12094,0,74480861.04612719,,,
1308,12106,ZCTA5 12106,S1901_C01_012,73300.0,10496.0,12106,0,37754849.08393618,0.00516165572097066,,
1309,12116,ZCTA5 12116,S1901_C01_012,46000.0,7102.0,12116,0,101852479.30692486,0.4223800438339367,,
1310,12187,ZCTA5 12187,S1901_C01_012,51050.0,6568.0,12187,0,59540481.74778214,,,
1311,14855,ZCTA5 14855,S1901_C01_012,55917.0,11028.0,14855,0,72573804.64036734,1.0000000000000004,,
