"","GEOID","NAME","variable","estimate","moe","geoid_int","sf_tag","area","intersection_area","coverage","pre_screened","dac","Utility"
"233","14744","ZCTA5 14744","S1901_C01_012",56719,13507,14744,FALSE,45499742.5860361,45499743.6880164,1.00000002421948,FALSE,FALSE,"ORU"
"234","13832","ZCTA5 13832","S1901_C01_012",48750,19691,13832,FALSE,71793271.2737843,71793271.2738256,1.00000000000057,FALSE,FALSE,"ORU"
"235","10980","ZCTA5 10980","S1901_C01_012",105437,5722,10980,TRUE,64764005.381131,64764005.3814094,1.0000000000043,FALSE,TRUE,"ORU"
"236","10984","ZCTA5 10984","S1901_C01_012",129315,10184,10984,TRUE,4147142.19087107,4147142.19086971,0.999999999999671,FALSE,TRUE,"ORU"
"237","12184","ZCTA5 12184","S1901_C01_012",74132,7985,12184,FALSE,101561483.409239,101561483.352796,0.999999999444252,FALSE,FALSE,"ORU"
"238","13145","ZCTA5 13145","S1901_C01_012",53750,17048,13145,FALSE,43067784.5082035,43067784.5081951,0.999999999999804,FALSE,FALSE,"ORU"
"239","14615","ZCTA5 14615","S1901_C01_012",39995,2748,14615,FALSE,15085588.3663839,15085588.3664325,1.00000000000322,TRUE,TRUE,"ORU"
"240","13797","ZCTA5 13797","S1901_C01_012",52462,7072,13797,FALSE,86396015.6024988,86396015.6022862,0.99999999999754,FALSE,FALSE,"ORU"
"241","14130","ZCTA5 14130","S1901_C01_012",45500,16184,14130,FALSE,2822609.33285721,2822609.33284857,0.999999999996938,FALSE,FALSE,"ORU"
"242","14614","ZCTA5 14614","S1901_C01_012",80208,34008,14614,FALSE,726508.16567569,726508.165676449,1.00000000000105,TRUE,TRUE,"ORU"
"243","14750","ZCTA5 14750","S1901_C01_012",55425,6887,14750,FALSE,28749359.1998677,28749359.1998676,0.999999999999998,FALSE,FALSE,"ORU"
"244","14506","ZCTA5 14506","S1901_C01_012",133167,22261,14506,FALSE,7466769.67014592,7466769.67014506,0.999999999999885,FALSE,FALSE,"ORU"
"245","12929","ZCTA5 12929","S1901_C01_012",50962,14018,12929,FALSE,3075399.87151981,3075399.8715199,1.00000000000003,FALSE,FALSE,"ORU"
"246","12527","ZCTA5 12527","S1901_C01_012",NA,NA,12527,FALSE,398618.843686826,398618.843686585,0.999999999999394,FALSE,TRUE,"ORU"
"247","13438","ZCTA5 13438","S1901_C01_012",55761,6173,13438,FALSE,227595933.751017,227501556.054269,0.99958532784311,FALSE,FALSE,"ORU"
